phase,timestamp_iso,epoch_ms,orderId,intendedPrice,stopLoss,execPrice,theoretical_lots,theoretical_units,requestedVolume,filledSize,slippage,brokerMsg,client_order_id,side,action,type,status,reason,latency_ms,price_requested,price_filled,size_requested,size_filled,session,host,order_id,timestamp_request,timestamp_ack,timestamp_fill
ACK,2025-10-09T12:38:49.2159594Z,1760013529215,ORD-32805,428.05,,,,,1,,,,ORD-32805,Sell,SELL,Market,ACK,,10,428.05,,1,,HARNESS,DESKTOP-584MV4B,ORD-32805,2025-10-09T12:38:49.2050712Z,2025-10-09T12:38:49.2159594Z,
FILL,2025-10-09T12:38:49.2179363Z,1760013529217,ORD-32805,428.05,,428.0495,,,1,1,-0.0004999999999881766,filled,ORD-32805,Sell,SELL,Market,FILL,filled,12,428.05,428.0495,1,1,HARNESS,DESKTOP-584MV4B,ORD-32805,2025-10-09T12:38:49.2050712Z,2025-10-09T12:38:49.2159594Z,2025-10-09T12:38:49.2179363Z
REQUEST,2025-10-09T12:38:49.4719127Z,1760013529471,ORD-32820,428.2,428.15,,,,1,,,,ORD-32820,Buy,BUY,Market,REQUEST,,,428.2,,1,,HARNESS,DESKTOP-584MV4B,ORD-32820,2025-10-09T12:38:49.4719127Z,,
ACK,2025-10-09T12:38:49.4792490Z,1760013529479,ORD-32820,428.2,428.15,,,,1,,,,ORD-32820,Buy,BUY,Market,ACK,,8,428.2,,1,,HARNESS,DESKTOP-584MV4B,ORD-32820,2025-10-09T12:38:49.4719127Z,2025-10-09T12:38:49.4792490Z,
FILL,2025-10-09T12:38:49.4807564Z,1760013529480,ORD-32820,428.2,428.15,428.2005,,,1,1,0.0004999999999881766,filled,ORD-32820,Buy,BUY,Market,FILL,filled,9,428.2,428.2005,1,1,HARNESS,DESKTOP-584MV4B,ORD-32820,2025-10-09T12:38:49.4719127Z,2025-10-09T12:38:49.4792490Z,2025-10-09T12:38:49.4807564Z
REQUEST,2025-10-09T12:38:49.7222829Z,1760013529722,ORD-32835,428.35,,,,,1,,,,ORD-32835,Sell,SELL,Market,REQUEST,,,428.35,,1,,HARNESS,DESKTOP-584MV4B,ORD-32835,2025-10-09T12:38:49.7222829Z,,
ACK,2025-10-09T12:38:49.7325717Z,1760013529732,ORD-32835,428.35,,,,,1,,,,ORD-32835,Sell,SELL,Market,ACK,,10,428.35,,1,,HARNESS,DESKTOP-584MV4B,ORD-32835,2025-10-09T12:38:49.7222829Z,2025-10-09T12:38:49.7325717Z,
FILL,2025-10-09T12:38:49.7341364Z,1760013529734,ORD-32835,428.35,,428.34950000000003,,,1,1,-0.0004999999999881766,filled,ORD-32835,Sell,SELL,Market,FILL,filled,12,428.35,428.34950000000003,1,1,HARNESS,DESKTOP-584MV4B,ORD-32835,2025-10-09T12:38:49.7222829Z,2025-10-09T12:38:49.7325717Z,2025-10-09T12:38:49.7341364Z
REQUEST,2025-10-09T12:38:49.9732163Z,1760013529973,ORD-32850,428.5,428.45,,,,1,,,,ORD-32850,Buy,BUY,Market,REQUEST,,,428.5,,1,,HARNESS,DESKTOP-584MV4B,ORD-32850,2025-10-09T12:38:49.9732163Z,,
ACK,2025-10-09T12:38:49.9844587Z,1760013529984,ORD-32850,428.5,428.45,,,,1,,,,ORD-32850,Buy,BUY,Market,ACK,,11,428.5,,1,,HARNESS,DESKTOP-584MV4B,ORD-32850,2025-10-09T12:38:49.9732163Z,2025-10-09T12:38:49.9844587Z,
FILL,2025-10-09T12:38:49.9863361Z,1760013529986,ORD-32850,428.5,428.45,428.5005,,,1,1,0.0004999999999881766,filled,ORD-32850,Buy,BUY,Market,FILL,filled,13,428.5,428.5005,1,1,HARNESS,DESKTOP-584MV4B,ORD-32850,2025-10-09T12:38:49.9732163Z,2025-10-09T12:38:49.9844587Z,2025-10-09T12:38:49.9863361Z
REQUEST,2025-10-09T12:38:50.2383556Z,1760013530238,ORD-32865,428.65000000000003,,,,,1,,,,ORD-32865,Sell,SELL,Market,REQUEST,,,428.65000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-32865,2025-10-09T12:38:50.2383556Z,,
ACK,2025-10-09T12:38:50.2402655Z,1760013530240,ORD-32865,428.65000000000003,,,,,1,,,,ORD-32865,Sell,SELL,Market,ACK,,2,428.65000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-32865,2025-10-09T12:38:50.2383556Z,2025-10-09T12:38:50.2402655Z,
FILL,2025-10-09T12:38:50.2415882Z,1760013530241,ORD-32865,428.65000000000003,,428.64950000000005,,,1,1,-0.0004999999999881766,filled,ORD-32865,Sell,SELL,Market,FILL,filled,3,428.65000000000003,428.64950000000005,1,1,HARNESS,DESKTOP-584MV4B,ORD-32865,2025-10-09T12:38:50.2383556Z,2025-10-09T12:38:50.2402655Z,2025-10-09T12:38:50.2415882Z
REQUEST,2025-10-09T12:38:50.4891767Z,1760013530489,ORD-32880,428.8,428.75,,,,1,,,,ORD-32880,Buy,BUY,Market,REQUEST,,,428.8,,1,,HARNESS,DESKTOP-584MV4B,ORD-32880,2025-10-09T12:38:50.4891767Z,,
ACK,2025-10-09T12:38:50.4970375Z,1760013530497,ORD-32880,428.8,428.75,,,,1,,,,ORD-32880,Buy,BUY,Market,ACK,,8,428.8,,1,,HARNESS,DESKTOP-584MV4B,ORD-32880,2025-10-09T12:38:50.4891767Z,2025-10-09T12:38:50.4970375Z,
FILL,2025-10-09T12:38:50.4988760Z,1760013530498,ORD-32880,428.8,428.75,428.8005,,,1,1,0.0004999999999881766,filled,ORD-32880,Buy,BUY,Market,FILL,filled,9,428.8,428.8005,1,1,HARNESS,DESKTOP-584MV4B,ORD-32880,2025-10-09T12:38:50.4891767Z,2025-10-09T12:38:50.4970375Z,2025-10-09T12:38:50.4988760Z
REQUEST,2025-10-09T12:38:50.7402152Z,1760013530740,ORD-32895,428.95,,,,,1,,,,ORD-32895,Sell,SELL,Market,REQUEST,,,428.95,,1,,HARNESS,DESKTOP-584MV4B,ORD-32895,2025-10-09T12:38:50.7402152Z,,
ACK,2025-10-09T12:38:50.7477657Z,1760013530747,ORD-32895,428.95,,,,,1,,,,ORD-32895,Sell,SELL,Market,ACK,,7,428.95,,1,,HARNESS,DESKTOP-584MV4B,ORD-32895,2025-10-09T12:38:50.7402152Z,2025-10-09T12:38:50.7477657Z,
FILL,2025-10-09T12:38:50.7492848Z,1760013530749,ORD-32895,428.95,,428.9495,,,1,1,-0.0004999999999881766,filled,ORD-32895,Sell,SELL,Market,FILL,filled,9,428.95,428.9495,1,1,HARNESS,DESKTOP-584MV4B,ORD-32895,2025-10-09T12:38:50.7402152Z,2025-10-09T12:38:50.7477657Z,2025-10-09T12:38:50.7492848Z
REQUEST,2025-10-09T12:38:51.0066578Z,1760013531006,ORD-32910,429.1,429.05,,,,1,,,,ORD-32910,Buy,BUY,Market,REQUEST,,,429.1,,1,,HARNESS,DESKTOP-584MV4B,ORD-32910,2025-10-09T12:38:51.0066578Z,,
ACK,2025-10-09T12:38:51.0096458Z,1760013531009,ORD-32910,429.1,429.05,,,,1,,,,ORD-32910,Buy,BUY,Market,ACK,,3,429.1,,1,,HARNESS,DESKTOP-584MV4B,ORD-32910,2025-10-09T12:38:51.0066578Z,2025-10-09T12:38:51.0096458Z,
FILL,2025-10-09T12:38:51.0114461Z,1760013531011,ORD-32910,429.1,429.05,429.1005,,,1,1,0.0004999999999881766,filled,ORD-32910,Buy,BUY,Market,FILL,filled,5,429.1,429.1005,1,1,HARNESS,DESKTOP-584MV4B,ORD-32910,2025-10-09T12:38:51.0066578Z,2025-10-09T12:38:51.0096458Z,2025-10-09T12:38:51.0114461Z
REQUEST,2025-10-09T12:38:51.2574705Z,1760013531257,ORD-32925,429.25,,,,,1,,,,ORD-32925,Sell,SELL,Market,REQUEST,,,429.25,,1,,HARNESS,DESKTOP-584MV4B,ORD-32925,2025-10-09T12:38:51.2574705Z,,
ACK,2025-10-09T12:38:51.2657108Z,1760013531265,ORD-32925,429.25,,,,,1,,,,ORD-32925,Sell,SELL,Market,ACK,,8,429.25,,1,,HARNESS,DESKTOP-584MV4B,ORD-32925,2025-10-09T12:38:51.2574705Z,2025-10-09T12:38:51.2657108Z,
FILL,2025-10-09T12:38:51.2676378Z,1760013531267,ORD-32925,429.25,,429.2495,,,1,1,-0.0004999999999881766,filled,ORD-32925,Sell,SELL,Market,FILL,filled,10,429.25,429.2495,1,1,HARNESS,DESKTOP-584MV4B,ORD-32925,2025-10-09T12:38:51.2574705Z,2025-10-09T12:38:51.2657108Z,2025-10-09T12:38:51.2676378Z
REQUEST,2025-10-09T12:38:51.5232871Z,1760013531523,ORD-32940,429.40000000000003,429.35,,,,1,,,,ORD-32940,Buy,BUY,Market,REQUEST,,,429.40000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-32940,2025-10-09T12:38:51.5232871Z,,
ACK,2025-10-09T12:38:51.5287661Z,1760013531528,ORD-32940,429.40000000000003,429.35,,,,1,,,,ORD-32940,Buy,BUY,Market,ACK,,5,429.40000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-32940,2025-10-09T12:38:51.5232871Z,2025-10-09T12:38:51.5287661Z,
FILL,2025-10-09T12:38:51.5299116Z,1760013531529,ORD-32940,429.40000000000003,429.35,429.4005,,,1,1,0.0004999999999881766,filled,ORD-32940,Buy,BUY,Market,FILL,filled,6,429.40000000000003,429.4005,1,1,HARNESS,DESKTOP-584MV4B,ORD-32940,2025-10-09T12:38:51.5232871Z,2025-10-09T12:38:51.5287661Z,2025-10-09T12:38:51.5299116Z
REQUEST,2025-10-09T12:38:51.7731994Z,1760013531773,ORD-32955,429.55,,,,,1,,,,ORD-32955,Sell,SELL,Market,REQUEST,,,429.55,,1,,HARNESS,DESKTOP-584MV4B,ORD-32955,2025-10-09T12:38:51.7731994Z,,
ACK,2025-10-09T12:38:51.7799004Z,1760013531779,ORD-32955,429.55,,,,,1,,,,ORD-32955,Sell,SELL,Market,ACK,,6,429.55,,1,,HARNESS,DESKTOP-584MV4B,ORD-32955,2025-10-09T12:38:51.7731994Z,2025-10-09T12:38:51.7799004Z,
FILL,2025-10-09T12:38:51.7810123Z,1760013531781,ORD-32955,429.55,,429.5495,,,1,1,-0.0004999999999881766,filled,ORD-32955,Sell,SELL,Market,FILL,filled,8,429.55,429.5495,1,1,HARNESS,DESKTOP-584MV4B,ORD-32955,2025-10-09T12:38:51.7731994Z,2025-10-09T12:38:51.7799004Z,2025-10-09T12:38:51.7810123Z
REQUEST,2025-10-09T12:38:52.0236085Z,1760013532023,ORD-32970,429.7,429.65,,,,1,,,,ORD-32970,Buy,BUY,Market,REQUEST,,,429.7,,1,,HARNESS,DESKTOP-584MV4B,ORD-32970,2025-10-09T12:38:52.0236085Z,,
ACK,2025-10-09T12:38:52.0252920Z,1760013532025,ORD-32970,429.7,429.65,,,,1,,,,ORD-32970,Buy,BUY,Market,ACK,,2,429.7,,1,,HARNESS,DESKTOP-584MV4B,ORD-32970,2025-10-09T12:38:52.0236085Z,2025-10-09T12:38:52.0252920Z,
FILL,2025-10-09T12:38:52.0267631Z,1760013532026,ORD-32970,429.7,429.65,429.7005,,,1,1,0.0004999999999881766,filled,ORD-32970,Buy,BUY,Market,FILL,filled,3,429.7,429.7005,1,1,HARNESS,DESKTOP-584MV4B,ORD-32970,2025-10-09T12:38:52.0236085Z,2025-10-09T12:38:52.0252920Z,2025-10-09T12:38:52.0267631Z
REQUEST,2025-10-09T12:38:52.2739360Z,1760013532273,ORD-32985,429.85,,,,,1,,,,ORD-32985,Sell,SELL,Market,REQUEST,,,429.85,,1,,HARNESS,DESKTOP-584MV4B,ORD-32985,2025-10-09T12:38:52.2739360Z,,
ACK,2025-10-09T12:38:52.2805510Z,1760013532280,ORD-32985,429.85,,,,,1,,,,ORD-32985,Sell,SELL,Market,ACK,,7,429.85,,1,,HARNESS,DESKTOP-584MV4B,ORD-32985,2025-10-09T12:38:52.2739360Z,2025-10-09T12:38:52.2805510Z,
FILL,2025-10-09T12:38:52.2824047Z,1760013532282,ORD-32985,429.85,,429.84950000000003,,,1,1,-0.0004999999999881766,filled,ORD-32985,Sell,SELL,Market,FILL,filled,9,429.85,429.84950000000003,1,1,HARNESS,DESKTOP-584MV4B,ORD-32985,2025-10-09T12:38:52.2739360Z,2025-10-09T12:38:52.2805510Z,2025-10-09T12:38:52.2824047Z
REQUEST,2025-10-09T12:38:52.5408232Z,1760013532540,ORD-33000,430,429.95,,,,1,,,,ORD-33000,Buy,BUY,Market,REQUEST,,,430,,1,,HARNESS,DESKTOP-584MV4B,ORD-33000,2025-10-09T12:38:52.5408232Z,,
ACK,2025-10-09T12:38:52.5518861Z,1760013532551,ORD-33000,430,429.95,,,,1,,,,ORD-33000,Buy,BUY,Market,ACK,,11,430,,1,,HARNESS,DESKTOP-584MV4B,ORD-33000,2025-10-09T12:38:52.5408232Z,2025-10-09T12:38:52.5518861Z,
FILL,2025-10-09T12:38:52.5537792Z,1760013532553,ORD-33000,430,429.95,430.0005,,,1,1,0.0004999999999881766,filled,ORD-33000,Buy,BUY,Market,FILL,filled,13,430,430.0005,1,1,HARNESS,DESKTOP-584MV4B,ORD-33000,2025-10-09T12:38:52.5408232Z,2025-10-09T12:38:52.5518861Z,2025-10-09T12:38:52.5537792Z
REQUEST,2025-10-09T12:38:52.8072985Z,1760013532807,ORD-33015,430.15000000000003,,,,,1,,,,ORD-33015,Sell,SELL,Market,REQUEST,,,430.15000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-33015,2025-10-09T12:38:52.8072985Z,,
ACK,2025-10-09T12:38:52.8093864Z,1760013532809,ORD-33015,430.15000000000003,,,,,1,,,,ORD-33015,Sell,SELL,Market,ACK,,2,430.15000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-33015,2025-10-09T12:38:52.8072985Z,2025-10-09T12:38:52.8093864Z,
FILL,2025-10-09T12:38:52.8110704Z,1760013532811,ORD-33015,430.15000000000003,,430.14950000000005,,,1,1,-0.0004999999999881766,filled,ORD-33015,Sell,SELL,Market,FILL,filled,4,430.15000000000003,430.14950000000005,1,1,HARNESS,DESKTOP-584MV4B,ORD-33015,2025-10-09T12:38:52.8072985Z,2025-10-09T12:38:52.8093864Z,2025-10-09T12:38:52.8110704Z
REQUEST,2025-10-09T12:38:53.0571930Z,1760013533057,ORD-33030,430.3,430.25,,,,1,,,,ORD-33030,Buy,BUY,Market,REQUEST,,,430.3,,1,,HARNESS,DESKTOP-584MV4B,ORD-33030,2025-10-09T12:38:53.0571930Z,,
ACK,2025-10-09T12:38:53.0647398Z,1760013533064,ORD-33030,430.3,430.25,,,,1,,,,ORD-33030,Buy,BUY,Market,ACK,,7,430.3,,1,,HARNESS,DESKTOP-584MV4B,ORD-33030,2025-10-09T12:38:53.0571930Z,2025-10-09T12:38:53.0647398Z,
FILL,2025-10-09T12:38:53.0667725Z,1760013533066,ORD-33030,430.3,430.25,430.3005,,,1,1,0.0004999999999881766,filled,ORD-33030,Buy,BUY,Market,FILL,filled,9,430.3,430.3005,1,1,HARNESS,DESKTOP-584MV4B,ORD-33030,2025-10-09T12:38:53.0571930Z,2025-10-09T12:38:53.0647398Z,2025-10-09T12:38:53.0667725Z
REQUEST,2025-10-09T12:38:53.3073324Z,1760013533307,ORD-33045,430.45,,,,,1,,,,ORD-33045,Sell,SELL,Market,REQUEST,,,430.45,,1,,HARNESS,DESKTOP-584MV4B,ORD-33045,2025-10-09T12:38:53.3073324Z,,
ACK,2025-10-09T12:38:53.3133662Z,1760013533313,ORD-33045,430.45,,,,,1,,,,ORD-33045,Sell,SELL,Market,ACK,,6,430.45,,1,,HARNESS,DESKTOP-584MV4B,ORD-33045,2025-10-09T12:38:53.3073324Z,2025-10-09T12:38:53.3133662Z,
FILL,2025-10-09T12:38:53.3154338Z,1760013533315,ORD-33045,430.45,,430.4495,,,1,1,-0.0004999999999881766,filled,ORD-33045,Sell,SELL,Market,FILL,filled,8,430.45,430.4495,1,1,HARNESS,DESKTOP-584MV4B,ORD-33045,2025-10-09T12:38:53.3073324Z,2025-10-09T12:38:53.3133662Z,2025-10-09T12:38:53.3154338Z
REQUEST,2025-10-09T12:38:53.5587758Z,1760013533558,ORD-33060,430.6,430.55,,,,1,,,,ORD-33060,Buy,BUY,Market,REQUEST,,,430.6,,1,,HARNESS,DESKTOP-584MV4B,ORD-33060,2025-10-09T12:38:53.5587758Z,,
ACK,2025-10-09T12:38:53.5664680Z,1760013533566,ORD-33060,430.6,430.55,,,,1,,,,ORD-33060,Buy,BUY,Market,ACK,,8,430.6,,1,,HARNESS,DESKTOP-584MV4B,ORD-33060,2025-10-09T12:38:53.5587758Z,2025-10-09T12:38:53.5664680Z,
FILL,2025-10-09T12:38:53.5681997Z,1760013533568,ORD-33060,430.6,430.55,430.6005,,,1,1,0.0004999999999881766,filled,ORD-33060,Buy,BUY,Market,FILL,filled,10,430.6,430.6005,1,1,HARNESS,DESKTOP-584MV4B,ORD-33060,2025-10-09T12:38:53.5587758Z,2025-10-09T12:38:53.5664680Z,2025-10-09T12:38:53.5681997Z
REQUEST,2025-10-09T12:38:53.8080496Z,1760013533808,ORD-33075,430.75,,,,,1,,,,ORD-33075,Sell,SELL,Market,REQUEST,,,430.75,,1,,HARNESS,DESKTOP-584MV4B,ORD-33075,2025-10-09T12:38:53.8080496Z,,
ACK,2025-10-09T12:38:53.8153954Z,1760013533815,ORD-33075,430.75,,,,,1,,,,ORD-33075,Sell,SELL,Market,ACK,,7,430.75,,1,,HARNESS,DESKTOP-584MV4B,ORD-33075,2025-10-09T12:38:53.8080496Z,2025-10-09T12:38:53.8153954Z,
FILL,2025-10-09T12:38:53.8172084Z,1760013533817,ORD-33075,430.75,,430.7495,,,1,1,-0.0004999999999881766,filled,ORD-33075,Sell,SELL,Market,FILL,filled,9,430.75,430.7495,1,1,HARNESS,DESKTOP-584MV4B,ORD-33075,2025-10-09T12:38:53.8080496Z,2025-10-09T12:38:53.8153954Z,2025-10-09T12:38:53.8172084Z
REQUEST,2025-10-09T12:38:54.0587066Z,1760013534058,ORD-33090,430.90000000000003,430.85,,,,1,,,,ORD-33090,Buy,BUY,Market,REQUEST,,,430.90000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-33090,2025-10-09T12:38:54.0587066Z,,
ACK,2025-10-09T12:38:54.0687063Z,1760013534068,ORD-33090,430.90000000000003,430.85,,,,1,,,,ORD-33090,Buy,BUY,Market,ACK,,10,430.90000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-33090,2025-10-09T12:38:54.0587066Z,2025-10-09T12:38:54.0687063Z,
FILL,2025-10-09T12:38:54.0698648Z,1760013534069,ORD-33090,430.90000000000003,430.85,430.9005,,,1,1,0.0004999999999881766,filled,ORD-33090,Buy,BUY,Market,FILL,filled,11,430.90000000000003,430.9005,1,1,HARNESS,DESKTOP-584MV4B,ORD-33090,2025-10-09T12:38:54.0587066Z,2025-10-09T12:38:54.0687063Z,2025-10-09T12:38:54.0698648Z
REQUEST,2025-10-09T12:38:54.3257241Z,1760013534325,ORD-33105,431.05,,,,,1,,,,ORD-33105,Sell,SELL,Market,REQUEST,,,431.05,,1,,HARNESS,DESKTOP-584MV4B,ORD-33105,2025-10-09T12:38:54.3257241Z,,
ACK,2025-10-09T12:38:54.3281524Z,1760013534328,ORD-33105,431.05,,,,,1,,,,ORD-33105,Sell,SELL,Market,ACK,,3,431.05,,1,,HARNESS,DESKTOP-584MV4B,ORD-33105,2025-10-09T12:38:54.3257241Z,2025-10-09T12:38:54.3281524Z,
FILL,2025-10-09T12:38:54.3298771Z,1760013534329,ORD-33105,431.05,,431.0495,,,1,1,-0.0004999999999881766,filled,ORD-33105,Sell,SELL,Market,FILL,filled,4,431.05,431.0495,1,1,HARNESS,DESKTOP-584MV4B,ORD-33105,2025-10-09T12:38:54.3257241Z,2025-10-09T12:38:54.3281524Z,2025-10-09T12:38:54.3298771Z
REQUEST,2025-10-09T12:38:54.5753229Z,1760013534575,ORD-33120,431.2,431.15,,,,1,,,,ORD-33120,Buy,BUY,Market,REQUEST,,,431.2,,1,,HARNESS,DESKTOP-584MV4B,ORD-33120,2025-10-09T12:38:54.5753229Z,,
ACK,2025-10-09T12:38:54.5868790Z,1760013534586,ORD-33120,431.2,431.15,,,,1,,,,ORD-33120,Buy,BUY,Market,ACK,,11,431.2,,1,,HARNESS,DESKTOP-584MV4B,ORD-33120,2025-10-09T12:38:54.5753229Z,2025-10-09T12:38:54.5868790Z,
FILL,2025-10-09T12:38:54.5886919Z,1760013534588,ORD-33120,431.2,431.15,431.2005,,,1,1,0.0004999999999881766,filled,ORD-33120,Buy,BUY,Market,FILL,filled,13,431.2,431.2005,1,1,HARNESS,DESKTOP-584MV4B,ORD-33120,2025-10-09T12:38:54.5753229Z,2025-10-09T12:38:54.5868790Z,2025-10-09T12:38:54.5886919Z
REQUEST,2025-10-09T12:38:54.8429305Z,1760013534842,ORD-33135,431.35,,,,,1,,,,ORD-33135,Sell,SELL,Market,REQUEST,,,431.35,,1,,HARNESS,DESKTOP-584MV4B,ORD-33135,2025-10-09T12:38:54.8429305Z,,
ACK,2025-10-09T12:38:54.8505746Z,1760013534850,ORD-33135,431.35,,,,,1,,,,ORD-33135,Sell,SELL,Market,ACK,,8,431.35,,1,,HARNESS,DESKTOP-584MV4B,ORD-33135,2025-10-09T12:38:54.8429305Z,2025-10-09T12:38:54.8505746Z,
FILL,2025-10-09T12:38:54.8524671Z,1760013534852,ORD-33135,431.35,,431.34950000000003,,,1,1,-0.0004999999999881766,filled,ORD-33135,Sell,SELL,Market,FILL,filled,10,431.35,431.34950000000003,1,1,HARNESS,DESKTOP-584MV4B,ORD-33135,2025-10-09T12:38:54.8429305Z,2025-10-09T12:38:54.8505746Z,2025-10-09T12:38:54.8524671Z
REQUEST,2025-10-09T12:38:55.1096314Z,1760013535109,ORD-33150,431.5,431.45,,,,1,,,,ORD-33150,Buy,BUY,Market,REQUEST,,,431.5,,1,,HARNESS,DESKTOP-584MV4B,ORD-33150,2025-10-09T12:38:55.1096314Z,,
ACK,2025-10-09T12:38:55.1168494Z,1760013535116,ORD-33150,431.5,431.45,,,,1,,,,ORD-33150,Buy,BUY,Market,ACK,,7,431.5,,1,,HARNESS,DESKTOP-584MV4B,ORD-33150,2025-10-09T12:38:55.1096314Z,2025-10-09T12:38:55.1168494Z,
FILL,2025-10-09T12:38:55.1186201Z,1760013535118,ORD-33150,431.5,431.45,431.5005,,,1,1,0.0004999999999881766,filled,ORD-33150,Buy,BUY,Market,FILL,filled,9,431.5,431.5005,1,1,HARNESS,DESKTOP-584MV4B,ORD-33150,2025-10-09T12:38:55.1096314Z,2025-10-09T12:38:55.1168494Z,2025-10-09T12:38:55.1186201Z
REQUEST,2025-10-09T12:38:55.3596870Z,1760013535359,ORD-33165,431.65000000000003,,,,,1,,,,ORD-33165,Sell,SELL,Market,REQUEST,,,431.65000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-33165,2025-10-09T12:38:55.3596870Z,,
ACK,2025-10-09T12:38:55.3619188Z,1760013535361,ORD-33165,431.65000000000003,,,,,1,,,,ORD-33165,Sell,SELL,Market,ACK,,2,431.65000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-33165,2025-10-09T12:38:55.3596870Z,2025-10-09T12:38:55.3619188Z,
FILL,2025-10-09T12:38:55.3640871Z,1760013535364,ORD-33165,431.65000000000003,,431.64950000000005,,,1,1,-0.0004999999999881766,filled,ORD-33165,Sell,SELL,Market,FILL,filled,5,431.65000000000003,431.64950000000005,1,1,HARNESS,DESKTOP-584MV4B,ORD-33165,2025-10-09T12:38:55.3596870Z,2025-10-09T12:38:55.3619188Z,2025-10-09T12:38:55.3640871Z
REQUEST,2025-10-09T12:38:55.6095704Z,1760013535609,ORD-33180,431.8,431.75,,,,1,,,,ORD-33180,Buy,BUY,Market,REQUEST,,,431.8,,1,,HARNESS,DESKTOP-584MV4B,ORD-33180,2025-10-09T12:38:55.6095704Z,,
ACK,2025-10-09T12:38:55.6163929Z,1760013535616,ORD-33180,431.8,431.75,,,,1,,,,ORD-33180,Buy,BUY,Market,ACK,,7,431.8,,1,,HARNESS,DESKTOP-584MV4B,ORD-33180,2025-10-09T12:38:55.6095704Z,2025-10-09T12:38:55.6163929Z,
FILL,2025-10-09T12:38:55.6179784Z,1760013535617,ORD-33180,431.8,431.75,431.8005,,,1,1,0.0004999999999881766,filled,ORD-33180,Buy,BUY,Market,FILL,filled,8,431.8,431.8005,1,1,HARNESS,DESKTOP-584MV4B,ORD-33180,2025-10-09T12:38:55.6095704Z,2025-10-09T12:38:55.6163929Z,2025-10-09T12:38:55.6179784Z
REQUEST,2025-10-09T12:38:55.8594994Z,1760013535859,ORD-33195,431.95,,,,,1,,,,ORD-33195,Sell,SELL,Market,REQUEST,,,431.95,,1,,HARNESS,DESKTOP-584MV4B,ORD-33195,2025-10-09T12:38:55.8594994Z,,
ACK,2025-10-09T12:38:55.8681754Z,1760013535868,ORD-33195,431.95,,,,,1,,,,ORD-33195,Sell,SELL,Market,ACK,,9,431.95,,1,,HARNESS,DESKTOP-584MV4B,ORD-33195,2025-10-09T12:38:55.8594994Z,2025-10-09T12:38:55.8681754Z,
FILL,2025-10-09T12:38:55.8700901Z,1760013535870,ORD-33195,431.95,,431.9495,,,1,1,-0.0004999999999881766,filled,ORD-33195,Sell,SELL,Market,FILL,filled,11,431.95,431.9495,1,1,HARNESS,DESKTOP-584MV4B,ORD-33195,2025-10-09T12:38:55.8594994Z,2025-10-09T12:38:55.8681754Z,2025-10-09T12:38:55.8700901Z
REQUEST,2025-10-09T12:38:56.1264888Z,1760013536126,ORD-33210,432.1,432.05,,,,1,,,,ORD-33210,Buy,BUY,Market,REQUEST,,,432.1,,1,,HARNESS,DESKTOP-584MV4B,ORD-33210,2025-10-09T12:38:56.1264888Z,,
ACK,2025-10-09T12:38:56.1343064Z,1760013536134,ORD-33210,432.1,432.05,,,,1,,,,ORD-33210,Buy,BUY,Market,ACK,,8,432.1,,1,,HARNESS,DESKTOP-584MV4B,ORD-33210,2025-10-09T12:38:56.1264888Z,2025-10-09T12:38:56.1343064Z,
FILL,2025-10-09T12:38:56.1361058Z,1760013536136,ORD-33210,432.1,432.05,432.1005,,,1,1,0.0004999999999881766,filled,ORD-33210,Buy,BUY,Market,FILL,filled,10,432.1,432.1005,1,1,HARNESS,DESKTOP-584MV4B,ORD-33210,2025-10-09T12:38:56.1264888Z,2025-10-09T12:38:56.1343064Z,2025-10-09T12:38:56.1361058Z
REQUEST,2025-10-09T12:38:56.3768005Z,1760013536376,ORD-33225,432.25,,,,,1,,,,ORD-33225,Sell,SELL,Market,REQUEST,,,432.25,,1,,HARNESS,DESKTOP-584MV4B,ORD-33225,2025-10-09T12:38:56.3768005Z,,
ACK,2025-10-09T12:38:56.3790642Z,1760013536379,ORD-33225,432.25,,,,,1,,,,ORD-33225,Sell,SELL,Market,ACK,,3,432.25,,1,,HARNESS,DESKTOP-584MV4B,ORD-33225,2025-10-09T12:38:56.3768005Z,2025-10-09T12:38:56.3790642Z,
FILL,2025-10-09T12:38:56.3807516Z,1760013536380,ORD-33225,432.25,,432.2495,,,1,1,-0.0004999999999881766,filled,ORD-33225,Sell,SELL,Market,FILL,filled,4,432.25,432.2495,1,1,HARNESS,DESKTOP-584MV4B,ORD-33225,2025-10-09T12:38:56.3768005Z,2025-10-09T12:38:56.3790642Z,2025-10-09T12:38:56.3807516Z
REQUEST,2025-10-09T12:38:56.6269277Z,1760013536626,ORD-33240,432.40000000000003,432.35,,,,1,,,,ORD-33240,Buy,BUY,Market,REQUEST,,,432.40000000000003,,1,,HARNESS,DESKTOP-584MV4B,ORD-33240,2025-10-09T12:38:56.6269277Z,,
